,Q [mm/d],P [mm]
2007-06-04,4.010252595563512e-05,0.0
2007-06-05,4.010252595563512e-05,0.0
2007-06-06,4.010252595563512e-05,0.0
2007-06-07,4.010252595563512e-05,0.0
2007-06-08,4.010252595563512e-05,0.0
2007-06-09,4.010252595563512e-05,0.0
2007-06-10,2.005126297781756e-05,0.0
2007-06-11,2.005126297781756e-05,2.413
2007-06-12,4.010252595563512e-05,0.0
2007-06-13,4.010252595563512e-05,0.0
2007-06-14,4.010252595563512e-05,0.0
2007-06-15,4.010252595563512e-05,0.0
2007-06-16,4.010252595563512e-05,0.0
2007-06-17,4.010252595563512e-05,0.0
2007-06-18,4.010252595563512e-05,0.0
2007-06-19,2.005126297781756e-05,0.0
2007-06-20,2.005126297781756e-05,0.0
2007-06-21,2.005126297781756e-05,0.0
2007-06-22,2.005126297781756e-05,0.0
2007-06-23,2.005126297781756e-05,0.381
2007-06-24,2.005126297781756e-05,0.0
2007-06-25,2.005126297781756e-05,0.0
2007-06-26,2.005126297781756e-05,0.0
2007-06-27,0.0,0.0
2007-06-28,0.0,0.0
2007-06-29,0.0,0.0
2007-06-30,0.0,0.0
2007-07-01,0.0,0.0
2007-07-02,0.0,0.0
2007-07-03,0.0,0.0
2007-07-04,0.0,0.0
2007-07-05,0.0,0.42333333333333334
2007-07-06,0.0,0.7196666666666666
2007-07-07,0.0,4.0005
2007-07-08,0.0,0.0
2007-07-09,0.0,0.0
2007-07-10,0.0,0.8255
2007-07-11,0.0,0.508
2007-07-12,0.0,2.2352
2007-07-13,0.0,0.0
2007-07-14,0.0,0.889
2007-07-15,0.0,7.366
2007-07-16,0.0,1.397
2007-07-17,0.0,0.0
2007-07-18,0.0,0.508
2007-07-19,0.0,2.032
2007-07-20,0.0,20.955000000000002
2007-07-21,0.0,0.5926666666666667
2007-07-22,0.0,3.3274
2007-07-23,0.0,5.7404
2007-07-24,0.0,0.0
2007-07-25,0.0,0.0
2007-07-26,0.0,0.0
2007-07-27,0.0,9.7155
2007-07-28,0.001684306090136675,7.7851
2007-07-29,0.0013835371454694113,0.0
2007-07-30,0.0006015378893345268,12.66825
2007-07-31,0.0013033320935581414,4.336142857142857
2007-08-01,0.003909996280674424,6.2738
2007-08-02,0.006336199100990349,7.71525
2007-08-03,0.008922812025128814,0.0
2007-08-04,0.016241523012032223,6.053666666666667
2007-08-05,0.018527366991503424,0.635
2007-08-06,0.023259465054268368,2.4476363636363634
2007-08-07,0.02225690190537749,4.826
2007-08-08,0.016281625537987857,6.477
2007-08-09,0.011790142630956724,0.0
2007-08-10,0.009744913807219334,0.0
2007-08-11,0.008200966557927382,0.0
2007-08-12,0.007218454672014321,0.0
2007-08-13,0.00649660920481289,0.0
2007-08-14,0.006015378893345268,0.0
2007-08-15,0.0055541998448554635,5.0376666666666665
2007-08-16,0.005153174585299113,0.0
2007-08-17,0.004732098062764944,0.0
2007-08-18,0.004772200588720579,0.0
2007-08-19,0.004230816488319505,0.0
2007-08-20,0.003729534913874066,0.0
2007-08-21,0.0033084583913398974,0.0
2007-08-22,0.003148048287517357,0.0
2007-08-23,0.0029675869207169987,0.889
2007-08-24,0.003047791972628269,3.8523333333333336
2007-08-25,0.002947535657739181,0.508
2007-08-26,0.0027670742909388225,1.6509999999999998
2007-08-27,0.00254651039818283,0.0
2007-08-28,0.0023459977684046544,0.0
2007-08-29,0.0021655364016042963,0.0
2007-08-30,0.002045228823737391,3.683
2007-08-31,0.0020051262977817557,1.5875
2007-09-01,0.0020652800867152084,1.27
2007-09-02,0.0019249212458704857,0.0
2007-09-03,0.0018046136680035802,0.0
2007-09-04,0.0017043573531144926,0.0
2007-09-05,0.0016442035641810399,4.191
2007-09-06,0.0016241523012032225,0.33866666666666667
2007-09-07,0.0015840497752475872,0.0
2007-09-08,0.0015238959863141345,0.0
2007-09-09,0.001503844723336317,2.582333333333333
2007-09-10,0.0014436909344028642,0.0
2007-09-11,0.0013434346195137763,0.0
2007-09-12,0.0013033320935581414,0.0
2007-09-13,0.0012632295676025063,0.0
2007-09-14,0.0012231270416468711,0.0
2007-09-15,0.0012030757786690536,0.0
2007-09-16,0.001403588408447229,9.165166666666666
2007-09-17,0.001323383356535959,0.0
2007-09-18,0.001183024515691236,0.0
2007-09-19,0.0011228707267577835,0.0
2007-09-20,0.0011429219897356009,0.0
2007-09-21,0.0011228707267577835,0.0
2007-09-22,0.0011429219897356009,0.0
2007-09-23,0.0011629732527134184,0.0
2007-09-24,0.0011429219897356009,0.0
2007-09-25,0.0011028194637799657,0.0
2007-09-26,0.0010627169378243306,0.0
2007-09-27,0.001042665674846513,0.0
2007-09-28,0.0009825118859130603,0.0
2007-09-29,0.0009624606229352428,0.0
2007-09-30,0.0010226144118686954,4.699
2007-10-01,0.0010827682008021481,0.0
2007-10-02,0.0011028194637799657,7.535333333333333
2007-10-03,0.0010827682008021481,0.0
2007-10-04,0.0009825118859130603,0.0
2007-10-05,0.0009023068340017901,0.0
2007-10-06,0.000862204308046155,0.0
2007-10-07,0.0008421530450683375,0.0
2007-10-08,0.0008020505191127024,0.0
2007-10-09,0.0007619479931570672,0.0
2007-10-10,0.0007418967301792497,0.0
2007-10-11,0.0007017942042236145,0.0
2007-10-12,0.0006616916782679795,0.0
2007-10-13,0.0008020505191127024,0.0
2007-10-14,0.0008020505191127024,0.0
2007-10-15,0.0006416404152901619,0.0
2007-10-16,0.0006215891523123444,0.0
2007-10-17,0.0006015378893345268,0.0
2007-10-18,0.0005814866263567092,0.0
2007-10-19,0.0005614353633788917,0.0
2007-10-20,0.0005413841004010741,0.0
2007-10-21,0.0005012815744454389,0.0
2007-10-22,0.0005213328374232565,0.0
2007-10-23,0.0005012815744454389,0.0
2007-10-24,0.0004812303114676214,0.0
2007-10-25,0.0004812303114676214,0.0
2007-10-26,0.00046117904848980384,0.0
2007-10-27,0.0004411277855119863,0.0
2007-10-28,0.0004411277855119863,0.0
2007-10-29,0.0004411277855119863,0.0
2007-10-30,0.0004411277855119863,0.0
2007-10-31,0.00042107652253416876,0.0
2007-11-01,0.00042107652253416876,0.0
2007-11-02,0.00042107652253416876,0.0
2007-11-03,0.0004010252595563512,0.0
2007-11-04,0.0004010252595563512,0.0
2007-11-05,0.0003809739965785336,0.0
2007-11-06,0.0003809739965785336,0.0
2007-11-07,0.0003809739965785336,0.0
2007-11-08,0.0003809739965785336,0.0
2007-11-09,0.0003809739965785336,0.0
2007-11-10,0.0003809739965785336,0.0
2007-11-11,0.0003809739965785336,0.0
2007-11-12,0.0003809739965785336,0.0
2007-11-13,0.0003809739965785336,0.0
2007-11-14,0.0003809739965785336,0.0
2007-11-15,0.0003809739965785336,0.0
2007-11-16,0.0004010252595563512,2.6670000000000003
2007-11-17,0.0003809739965785336,0.0
2007-11-18,0.00036092273360071605,0.0
2007-11-19,0.00036092273360071605,0.0
2007-11-20,0.0003809739965785336,0.0
2007-11-21,0.00036092273360071605,0.0
2007-11-22,0.0003809739965785336,0.0
2007-11-23,0.0004812303114676214,9.30275
2007-11-24,0.0008020505191127024,8.9535
2007-11-25,0.0005213328374232565,34.417
2007-11-26,0.00046117904848980384,0.0
2007-11-27,0.0004411277855119863,0.0
2007-11-28,0.0004010252595563512,0.0
2007-11-29,0.0004812303114676214,2.2013333333333334
2007-11-30,0.0012231270416468711,18.8976
2007-12-01,0.004691995536809309,2.7305
2007-12-02,0.0021655364016042963,0.3175
2007-12-03,0.0015840497752475872,0.0
2007-12-04,0.002646766713071918,0.0
2007-12-05,0.002947535657739181,0.0
2007-12-06,0.002867330605827911,0.0
2007-12-07,0.0028272280798722757,0.0
2007-12-08,0.00419071396236387,3.979333333333333
2007-12-09,0.004691995536809309,0.635
2007-12-10,0.003869893754718789,0.9525
2007-12-11,0.0037896887028075186,0.508
2007-12-12,0.003950098806630059,5.969
2007-12-13,0.0038899450176966065,0.0
2007-12-14,0.003769637439829701,0.0
2007-12-15,0.0035490735470737078,0.0
2007-12-16,0.00336861218027335,0.0
2007-12-17,0.0032082020764508095,0.0
2007-12-18,0.0030678432356060865,0.0
2007-12-19,0.002907433131783546,0.0
2007-12-20,0.0027871255539166405,0.0
2007-12-21,0.0026668179760497355,0.0
2007-12-22,0.002506407872227195,1.143
2007-12-23,0.0023861002943602896,0.0
2007-12-24,0.0022657927164933837,0.0
2007-12-25,0.0021655364016042963,0.0
2007-12-26,0.0020652800867152084,0.0
2007-12-27,0.001985075034803938,0.0
2007-12-28,0.0018848187199148505,0.0
2007-12-29,0.0018246649309813978,0.0
2007-12-30,0.001764511142047945,0.0
2007-12-31,0.0017043573531144926,0.0
2008-01-01,0.0016442035641810399,0.0
2008-01-02,0.0016041010382254048,0.0
2008-01-03,0.0015639985122697696,0.0
2008-01-04,0.001543947249291952,0.7302500000000001
2008-01-05,0.0014837934603584993,0.0
2008-01-06,0.0014637421973806818,0.762
2008-01-07,0.0014637421973806818,3.429
2008-01-08,0.0013835371454694113,0.254
2008-01-09,0.001363485882491594,0.0
2008-01-10,0.0013434346195137763,0.0
2008-01-11,0.0013434346195137763,0.0
2008-01-12,0.0013434346195137763,0.0
2008-01-13,0.001363485882491594,0.0
2008-01-14,0.0013434346195137763,0.0
2008-01-15,0.0013434346195137763,0.0
2008-01-16,0.0013434346195137763,0.0
2008-01-17,0.001323383356535959,0.0
2008-01-18,0.0013033320935581414,0.0
2008-01-19,0.001323383356535959,0.0
2008-01-20,0.0012832808305803238,0.0
2008-01-21,0.0012632295676025063,0.0
2008-01-22,0.0012832808305803238,0.0
2008-01-23,0.0012030757786690536,0.0
2008-01-24,0.001183024515691236,0.0
2008-01-25,0.0011629732527134184,0.0
2008-01-26,0.0011429219897356009,0.0
2008-01-27,0.0012030757786690536,6.248399999999999
2008-01-28,0.0014837934603584993,0.254
2008-01-29,0.0012030757786690536,0.0
2008-01-30,0.0011629732527134184,0.0
2008-01-31,0.0011629732527134184,0.0
2008-02-01,0.001183024515691236,0.0
2008-02-02,0.0012030757786690536,0.0
2008-02-03,0.0012431783046246887,0.0
2008-02-04,0.0013434346195137763,1.7356666666666667
2008-02-05,0.0013033320935581414,9.779
2008-02-06,0.0013033320935581414,0.0
2008-02-07,0.0012632295676025063,0.0
2008-02-08,0.0012431783046246887,0.0
2008-02-09,0.0012231270416468711,0.0
2008-02-10,0.0012231270416468711,0.0
2008-02-11,0.0012030757786690536,0.0
2008-02-12,0.001183024515691236,0.0
2008-02-13,0.001183024515691236,0.0
2008-02-14,0.0011629732527134184,0.0
2008-02-15,0.0012030757786690536,1.524
2008-02-16,0.0011629732527134184,2.1166666666666667
2008-02-17,0.0011429219897356009,0.0
2008-02-18,0.0011028194637799657,0.0
2008-02-19,0.0011028194637799657,0.0
2008-02-20,0.0010827682008021481,0.0
2008-02-21,0.0010827682008021481,0.0
2008-02-22,0.0010827682008021481,0.0
2008-02-23,0.0010627169378243306,0.0
2008-02-24,0.001042665674846513,0.0
2008-02-25,0.001042665674846513,0.0
2008-02-26,0.0010226144118686954,0.0
2008-02-27,0.0010226144118686954,0.0
2008-02-28,0.0010025631488908779,0.0
2008-02-29,0.0009825118859130603,0.0
2008-03-01,0.0009825118859130603,0.0
2008-03-02,0.0009624606229352428,0.0
2008-03-03,0.0009624606229352428,0.0
2008-03-04,0.0009424093599574253,0.0
2008-03-05,0.0009223580969796077,0.0
2008-03-06,0.0009223580969796077,0.0
2008-03-07,0.0009023068340017901,0.0
2008-03-08,0.0009223580969796077,0.0
2008-03-09,0.0008822555710239725,0.0
2008-03-10,0.0008822555710239725,0.0
2008-03-11,0.0008822555710239725,0.0
2008-03-12,0.000862204308046155,0.0
2008-03-13,0.0008421530450683375,0.0
2008-03-14,0.0008221017820905199,0.0
2008-03-15,0.0008221017820905199,0.0
2008-03-16,0.0008221017820905199,0.0
2008-03-17,0.0008221017820905199,0.889
2008-03-18,0.0008020505191127024,1.143
2008-03-19,0.0007819992561348848,0.0
2008-03-20,0.0007418967301792497,0.0
2008-03-21,0.0007418967301792497,0.0
2008-03-22,0.0007017942042236145,0.0
2008-03-23,0.0007017942042236145,0.0
2008-03-24,0.0007017942042236145,0.0
2008-03-25,0.000681742941245797,0.0
2008-03-26,0.000681742941245797,0.0
2008-03-27,0.0006616916782679795,0.0
2008-03-28,0.0006416404152901619,0.0
2008-03-29,0.0006416404152901619,0.0
2008-03-30,0.0006215891523123444,0.0
2008-03-31,0.0006215891523123444,0.0
2008-04-01,0.0006015378893345268,0.0
2008-04-02,0.0006015378893345268,0.0
2008-04-03,0.0006015378893345268,0.0
2008-04-04,0.0006015378893345268,0.0
2008-04-05,0.0005814866263567092,0.0
2008-04-06,0.0005614353633788917,0.0
2008-04-07,0.0005614353633788917,0.0
2008-04-08,0.0005614353633788917,0.0
2008-04-09,0.0005614353633788917,0.0
2008-04-10,0.0005413841004010741,0.0
2008-04-11,0.0005213328374232565,0.0
2008-04-12,0.0005213328374232565,0.0
2008-04-13,0.0005012815744454389,0.0
2008-04-14,0.0005012815744454389,0.0
2008-04-15,0.0004812303114676214,0.0
2008-04-16,0.00046117904848980384,0.0
2008-04-17,0.00046117904848980384,0.0
2008-04-18,0.00046117904848980384,0.0
2008-04-19,0.0004411277855119863,0.0
2008-04-20,0.0004411277855119863,0.0
2008-04-21,0.00042107652253416876,0.0
2008-04-22,0.0004010252595563512,0.0
2008-04-23,0.0003809739965785336,0.0
2008-04-24,0.0003809739965785336,0.0
2008-04-25,0.0003809739965785336,0.0
2008-04-26,0.00036092273360071605,0.0
2008-04-27,0.00036092273360071605,0.0
2008-04-28,0.0003408714706228985,0.0
2008-04-29,0.0003408714706228985,0.0
2008-04-30,0.00032082020764508096,0.0
2008-05-01,0.0003007689446672634,0.0
2008-05-02,0.0003007689446672634,0.0
2008-05-03,0.0003007689446672634,0.0
2008-05-04,0.0002807176816894459,0.0
2008-05-05,0.0002807176816894459,0.0
2008-05-06,0.0002807176816894459,0.254
2008-05-07,0.0002807176816894459,0.0
2008-05-08,0.00026066641871162825,0.0
2008-05-09,0.0002406151557338107,0.0
2008-05-10,0.00022056389275599314,0.0
2008-05-11,0.00022056389275599314,0.0
2008-05-12,0.0002005126297781756,0.0
2008-05-13,0.00022056389275599314,0.0
2008-05-14,0.00022056389275599314,0.0
2008-05-15,0.00022056389275599314,0.42333333333333334
2008-05-16,0.0002406151557338107,0.0
2008-05-17,0.00022056389275599314,0.0
2008-05-18,0.00018046136680035802,0.0
2008-05-19,0.00016041010382254048,0.0
2008-05-20,0.00014035884084472294,0.0
2008-05-21,0.00014035884084472294,0.0
2008-05-22,0.00016041010382254048,17.018
2008-05-23,0.0006616916782679795,2.9210000000000003
2008-05-24,0.0003007689446672634,0.0
2008-05-25,0.0002406151557338107,0.0
2008-05-26,0.0002005126297781756,0.0
2008-05-27,0.0002005126297781756,0.0
2008-05-28,0.00018046136680035802,0.0
2008-05-29,0.00016041010382254048,0.0
2008-05-30,0.00016041010382254048,0.0
2008-05-31,0.00014035884084472294,0.0
2008-06-01,0.00012030757786690535,0.0
2008-06-02,0.00012030757786690535,0.0
2008-06-03,0.0001002563148890878,0.0
2008-06-04,0.00012030757786690535,0.0
2008-06-05,0.00014035884084472294,0.0
2008-06-06,0.00012030757786690535,0.0
2008-06-07,0.00012030757786690535,0.0
2008-06-08,0.0001002563148890878,0.0
2008-06-09,0.0001002563148890878,0.0
2008-06-10,8.020505191127024e-05,0.0
2008-06-11,8.020505191127024e-05,0.0
2008-06-12,6.015378893345268e-05,0.0
2008-06-13,6.015378893345268e-05,0.0
2008-06-14,6.015378893345268e-05,0.0
2008-06-15,4.010252595563512e-05,0.0
2008-06-16,4.010252595563512e-05,0.0
2008-06-17,4.010252595563512e-05,0.0
2008-06-18,4.010252595563512e-05,0.0
2008-06-19,2.005126297781756e-05,0.0
2008-06-20,2.005126297781756e-05,0.0
2008-06-21,2.005126297781756e-05,4.445
2008-06-22,2.005126297781756e-05,0.0
2008-06-23,2.005126297781756e-05,0.0
2008-06-24,2.005126297781756e-05,0.0
2008-06-25,2.005126297781756e-05,0.508
2008-06-26,2.005126297781756e-05,9.2202
2008-06-27,6.015378893345268e-05,3.5559999999999996
2008-06-28,6.015378893345268e-05,1.7356666666666667
2008-06-29,6.015378893345268e-05,4.7307500000000005
2008-06-30,8.020505191127024e-05,0.0
2008-07-01,8.020505191127024e-05,1.6086666666666665
2008-07-02,8.020505191127024e-05,0.508
2008-07-03,8.020505191127024e-05,1.524
2008-07-04,6.015378893345268e-05,1.905
2008-07-05,6.015378893345268e-05,0.254
2008-07-06,6.015378893345268e-05,1.2065000000000001
2008-07-07,8.020505191127024e-05,0.0
2008-07-08,6.015378893345268e-05,1.143
2008-07-09,8.020505191127024e-05,0.714375
2008-07-10,0.006175788997167808,7.8105
2008-07-11,0.0030277407096504514,1.9685
2008-07-12,0.00254651039818283,2.1082
2008-07-13,0.0027871255539166405,7.450666666666667
2008-07-14,0.005935173841433997,12.827
2008-07-15,0.0036894323879184308,2.7305
2008-07-16,0.001864767456937033,0.0
2008-07-17,0.001403588408447229,0.0
2008-07-18,0.001764511142047945,16.721666666666668
2008-07-19,0.0027871255539166405,19.05
2008-07-20,0.005955225104411815,21.971
2008-07-21,0.004772200588720579,0.0
2008-07-22,0.005072969533387843,1.905
2008-07-23,0.0058349175265449095,9.736666666666666
2008-07-24,0.00649660920481289,0.0
2008-07-25,0.006616916782679795,17.907
2008-07-26,0.007218454672014321,3.96875
2008-07-27,0.0067372243605467,0.254
2008-07-28,0.005955225104411815,0.0
2008-07-29,0.005333635952099471,0.0
2008-07-30,0.00493261069254312,0.0
2008-07-31,0.004531585432986767,0.0
2008-08-01,0.004110508910452599,0.0
2008-08-02,0.003950098806630059,1.5875
2008-08-03,0.0038297912287631537,12.911666666666667
2008-08-04,0.0044714316440533156,0.0
2008-08-05,0.003629278598984978,11.557
2008-08-06,0.0031079457615617216,0.254
2008-08-07,0.0028873818688057284,18.796
2008-08-08,0.002747023027961006,38.989000000000004
2008-08-09,0.006616916782679795,0.0
2008-08-10,0.004772200588720579,0.0
2008-08-11,0.005133123322321295,0.0
2008-08-12,0.0055541998448554635,1.016
2008-08-13,0.0055541998448554635,0.0
2008-08-14,0.00960455496637461,12.953999999999999
2008-08-15,0.007860095087304482,0.762
2008-08-16,0.007017942042236145,0.508
2008-08-17,0.006596865519701977,2.201333333333333
2008-08-18,0.006416404152901619,1.016
2008-08-19,0.006095583945256538,0.0
2008-08-20,0.005774763737611457,0.0
2008-08-21,0.005373738478055105,0.0
2008-08-22,0.005032867007432207,0.0
2008-08-23,0.004551636695964586,0.0
2008-08-24,0.0035089710211180726,0.0
2008-08-25,0.00336861218027335,2.5908
2008-08-26,0.003729534913874066,13.7795
2008-08-27,0.0036092273360071605,0.0
2008-08-28,0.0035089710211180726,0.0
2008-08-29,0.0033886634432511676,2.4553333333333334
2008-08-30,0.0030678432356060865,0.7365999999999999
2008-08-31,0.0032082020764508095,13.716
2008-09-01,0.0032683558653842618,0.0
2008-09-02,0.0033084583913398974,0.254
2008-09-03,0.003669381124940613,1.4816666666666667
2008-09-04,0.0034287659692068028,0.254
2008-09-05,0.003087894498583904,0.0
2008-09-06,0.0029876381836948162,0.0
2008-09-07,0.0029274843947613635,0.254
2008-09-08,0.002867330605827911,0.0
2008-09-09,0.0027670742909388225,0.635
2008-09-10,0.003148048287517357,9.5885
2008-09-11,0.0037495861768518835,3.7737142857142856
2008-09-12,0.004371175329164228,0.0
2008-09-13,0.003629278598984978,0.0
2008-09-14,0.00336861218027335,0.0
2008-09-15,0.003248304602406445,0.0
2008-09-16,0.003148048287517357,0.0
2008-09-17,0.003047791972628269,0.0
2008-09-18,0.002907433131783546,0.0
2008-09-19,0.0027670742909388225,0.0
2008-09-20,0.0026868692390275527,0.0
2008-09-21,0.0025264591352050125,0.0
2008-09-22,0.0024462540832937423,0.0
2008-09-23,0.0023058952424490193,0.0
2008-09-24,0.002185587664582114,0.0
2008-09-25,0.0021053826126708436,2.667
2008-09-26,0.0020652800867152084,3.3655
2008-09-27,0.001985075034803938,0.0
2008-09-28,0.001864767456937033,1.27
2008-09-29,0.0017845624050257627,0.0
2008-09-30,0.0017043573531144926,0.0
2008-10-01,0.0016442035641810399,0.0
2008-10-02,0.0016041010382254048,0.0
2008-10-03,0.001543947249291952,0.0
2008-10-04,0.0014837934603584993,0.0
2008-10-05,0.0014236396714250466,0.0
2008-10-06,0.0013835371454694113,0.0
2008-10-07,0.0013033320935581414,0.0
2008-10-08,0.0012431783046246887,0.0
2008-10-09,0.0012030757786690536,0.0
2008-10-10,0.0012231270416468711,0.762
2008-10-11,0.0013835371454694113,0.6985
2008-10-12,0.001183024515691236,0.0
2008-10-13,0.0011228707267577835,0.0
2008-10-14,0.0010827682008021481,0.0
2008-10-15,0.0010627169378243306,0.0
2008-10-16,0.0010627169378243306,0.0
2008-10-17,0.0010226144118686954,0.0
2008-10-18,0.0010226144118686954,0.0
2008-10-19,0.0010025631488908779,0.0
2008-10-20,0.0009624606229352428,0.0
2008-10-21,0.0009624606229352428,0.0
2008-10-22,0.0009424093599574253,0.0
2008-10-23,0.0009223580969796077,0.0
2008-10-24,0.0009023068340017901,0.0
2008-10-25,0.000862204308046155,0.0
2008-10-26,0.000862204308046155,0.0
2008-10-27,0.0008221017820905199,0.0
2008-10-28,0.0008221017820905199,0.0
2008-10-29,0.0008020505191127024,0.0
2008-10-30,0.0008020505191127024,0.0
2008-10-31,0.0007819992561348848,0.0
2008-11-01,0.0007418967301792497,0.0
2008-11-02,0.0007418967301792497,0.0
2008-11-03,0.0007218454672014321,0.0
2008-11-04,0.0007218454672014321,0.0
2008-11-05,0.0007017942042236145,0.0
2008-11-06,0.000681742941245797,0.0
2008-11-07,0.000681742941245797,0.0
2008-11-08,0.0006616916782679795,0.0
2008-11-09,0.0006416404152901619,0.6985
2008-11-10,0.0006616916782679795,0.0
2008-11-11,0.0006616916782679795,0.0
2008-11-12,0.0006616916782679795,0.0
2008-11-13,0.0006416404152901619,0.0
2008-11-14,0.0006416404152901619,0.0
2008-11-15,0.0006215891523123444,0.0
2008-11-16,0.0006215891523123444,0.0
2008-11-17,0.0006015378893345268,0.0
2008-11-18,0.0006015378893345268,0.0
2008-11-19,0.0006015378893345268,0.0
2008-11-20,0.0005814866263567092,0.0
2008-11-21,0.0005814866263567092,0.0
2008-11-22,0.0005614353633788917,0.0
2008-11-23,0.0005614353633788917,0.0
2008-11-24,0.0005413841004010741,0.0
2008-11-25,0.0005614353633788917,0.0
2008-11-26,0.0005814866263567092,2.9844999999999997
2008-11-27,0.0009023068340017901,1.68275
2008-11-28,0.0006416404152901619,0.0
2008-11-29,0.0006015378893345268,0.0
2008-11-30,0.0005614353633788917,0.0
2008-12-01,0.0005413841004010741,0.0
2008-12-02,0.0005213328374232565,0.0
2008-12-03,0.0005012815744454389,0.0
2008-12-04,0.0005012815744454389,0.0
2008-12-05,0.0005213328374232565,0.0
2008-12-06,0.0005012815744454389,0.0
2008-12-07,0.0005012815744454389,0.0
2008-12-08,0.0005012815744454389,0.0
